Êý¾Ý×éÊý,ÎÀÐÇPRNºÅ,ÀúÔª,ÎÀÐÇÖÓÆ«²î(s),ÎÀÐÇÖÓÆ¯ÒÆ(s/s),ÎÀÐÇÖÓÆ¯ÒÆËÙ¶È(s/s*s),IODE,C_rs,n,M0,C_uc,e,C_us,sqrt_A,TEO,C_ic,OMEGA,C_is,I_0,C_rc,w,OMEGA_DOT,IDOT,L2_code,PS_week_num,L2_P_code,ÎÀÐÇ¾«¶È(m),ÎÀÐÇ½¡¿µ×´Ì¬,TGD,IODC
257,16,22  9 23 14  0  0.0,0.000524858944118,9.09494701773e-13,0.0,15.0,-18.3125,4.6519794879e-09,0.46972082034,7.9907476902e-07,0.01278628828,4.65661287308e-06,5153.70859718,482400.0,-1.06170773506e-07,-1.52982534567,1.97440385819e-07,0.967325235242,292.90625,0.733070496563,-8.37856328651e-09,2.82154610015e-10,1.0,2228.0,0.0,2.0,0.0,-1.02445483208e-08,15.0
258,17,22  9 23 14  0  0.0,0.000662012491375,3.75166564481e-12,0.0,112.0,5.90625,3.96659379598e-09,-0.433020304828,1.28522515297e-07,0.0137217211304,1.16191804409e-05,5153.62617874,482400.0,-2.04890966415e-07,-0.509589232288,5.21540641785e-08,0.977556247919,170.4375,-1.47976913419,-7.89318592573e-09,2.08937274505e-10,1.0,2228.0,0.0,2.0,0.0,-1.11758708954e-08,112.0
259,18,22  9 23 14  0  0.0,3.88021580875e-05,1.29602995003e-11,0.0,170.0,96.3125,4.28660712582e-09,-2.41995604385,5.03845512867e-06,0.0028557284968,8.19936394691e-06,5153.7232132,482400.0,-7.07805156708e-08,0.494129049658,-4.842877388e-08,0.972623808954,232.65625,3.07622355045,-7.95676000242e-09,4.71091051405e-10,1.0,2228.0,0.0,2.0,0.0,-8.38190317154e-09,426.0
260,19,22  9 23 14  0  0.0,0.000214535742998,5.00222085975e-12,0.0,83.0,10.28125,3.87408994282e-09,1.71810916377,5.12227416038e-07,0.00912349659484,1.15428119898e-05,5153.72712326,482400.0,1.78813934326e-07,-0.464899124275,3.53902578354e-08,0.976501245528,164.125,2.18174911934,-7.54067124208e-09,2.9965533899e-10,1.0,2228.0,0.0,2.0,0.0,-1.53668224812e-08,83.0
261,20,22  9 23 14  0  0.0,0.000484071671963,3.06954461848e-12,0.0,80.0,-10.6875,5.46201322906e-09,-1.59474802766,4.41446900368e-07,0.00476466130931,1.44354999065e-06,5153.65252686,482400.0,5.58793544769e-08,1.36104248598,-5.77419996262e-08,0.944496420559,341.875,-3.09062359146,-8.80965267168e-09,8.10748056625e-11,1.0,2228.0,0.0,2.82842707634,0.0,-8.38190317154e-09,80.0
262,21,22  9 23 14  0  0.0,0.000159068033099,5.68434188608e-13,0.0,81.0,86.15625,4.60340603605e-09,-0.428904693488,4.30084764957e-06,0.0243595823413,8.14348459244e-06,5153.69881058,482400.0,-2.96160578728e-07,0.392726289049,-3.40864062309e-07,0.961075330291,229.125,-0.891997309965,-8.42392231875e-09,5.23950396066e-10,1.0,2228.0,0.0,2.0,0.0,-1.02445483208e-08,81.0
263,22,22  9 23 14  0  0.0,0.000333030242473,6.8212102633e-12,0.0,71.0,-68.21875,4.41768401427e-09,-0.652178905115,3.58000397682e-06,0.0134486317402,1.0633841157e-05,5153.74902725,482400.0,-1.43423676491e-07,2.65265157957,1.37835741043e-07,0.962129550021,178.59375,-1.84470023281,-8.18819821418e-09,2.42867259253e-10,1.0,2228.0,0.0,2.0,0.0,-7.91624188423e-09,71.0
264,23,22  9 23 14  0  0.0,3.54368239641e-07,4.54747350886e-13,0.0,226.0,-21.40625,4.7762703794e-09,2.83062312867,1.03376805782e-06,0.00266911042854,1.91666185856e-06,5153.62082481,482400.0,-5.40167093277e-08,1.493797101,4.842877388e-08,0.969932178666,347.90625,3.01248601498,-8.38749222986e-09,2.32152527228e-11,1.0,2228.0,0.0,2.0,0.0,-8.38190317154e-09,738.0
265,24,22  9 23 14  0  0.0,0.000125446822494,1.34150468512e-11,0.0,60.0,35.25,4.91627621121e-09,-2.37402634976,1.84401869774e-06,0.0130485177506,9.84221696854e-06,5153.67624855,482400.0,1.39698386192e-07,-2.74887805911,-1.13621354103e-07,0.934552950282,174.1875,0.839461022235,-8.01033366255e-09,5.46094175586e-10,1.0,2228.0,0.0,2.0,0.0,2.79396772385e-09,60.0
266,25,22  9 23 14  0  0.0,0.000375094357878,3.97903932026e-12,0.0,108.0,-6.65625,4.93234830925e-09,2.07168221909,5.30853867531e-07,0.0105497842887,4.14811074734e-06,5153.60645485,482400.0,-6.70552253723e-08,-1.62775165702,-2.21654772759e-07,0.955059550749,296.5625,1.00358099733,-8.33927593574e-09,1.04290058385e-10,1.0,2228.0,0.0,2.0,0.0,5.58793544769e-09,108.0
267,26,22  9 23 14  0  0.0,0.000229727011174,1.5916157281e-12,0.0,41.0,-4.25,5.43772650313e-09,1.31689810785,8.00937414169e-08,0.00715271371882,3.80910933018e-06,5153.556633,482400.0,-3.72529029846e-08,-1.67887417194,6.33299350738e-08,0.935886037307,293.625,0.375408703702,-8.68321883377e-09,1.80007498035e-10,1.0,2228.0,0.0,2.0,0.0,6.98491930962e-09,41.0
268,27,22  9 23 14  0  0.0,0.000208137556911,4.77484718431e-12,0.0,82.0,-12.40625,4.11731435981e-09,-0.442229631611,5.12227416038e-07,0.0106066779699,1.05183571577e-05,5153.66444397,482400.0,8.94069671631e-08,-0.573545377461,1.63912773132e-07,0.970946844016,184.8125,0.687203615783,-7.95854579109e-09,3.12155859687e-10,1.0,2228.0,0.0,2.0,0.0,1.39698386192e-09,82.0
269,28,22  9 23 14  0  0.0,0.000336176715791,3.06954461848e-12,0.0,83.0,-18.53125,4.75269796895e-09,-0.00764305792976,1.00582838058e-06,0.016459201579,5.12227416038e-06,5153.65050507,482400.0,-2.53319740295e-07,-1.52642798469,-1.9371509552e-07,0.966520347955,286.875,-1.26096807108,-8.45178062202e-09,2.47153152064e-10,1.0,2228.0,0.0,2.0,63.0,-1.11758708954e-08,83.0
270,29,22  9 23 14  0  0.0,0.000553984194994,3.18323145621e-12,0.0,61.0,-7.03125,3.78515766701e-09,-0.541347236645,5.73694705963e-07,0.00221754342783,1.16806477308e-05,5153.64793396,482400.0,-4.28408384323e-08,-0.496084864337,-6.33299350738e-08,0.979696867187,162.0625,2.45965403023,-7.64817572007e-09,2.74297139863e-10,1.0,2228.0,0.0,2.0,0.0,-1.02445483208e-08,61.0
271,30,22  9 23 14  0  0.0,0.000537112355232,2.27373675443e-13,0.0,40.0,50.625,5.08949771229e-09,2.85280793463,2.47173011303e-06,0.00594167958479,8.92952084541e-06,5153.70761871,482400.0,-4.842877388e-08,-2.6526251344,-3.35276126862e-08,0.93609611088,193.125,-2.65552207354,-8.21105630917e-09,4.35732435719e-10,1.0,2228.0,0.0,2.0,0.0,3.72529029846e-09,40.0
272,31,22  9 23 14  0  0.0,0.00019437354058,1.36424205266e-12,0.0,18.0,47.4375,4.58376236067e-09,2.42645409043,2.29850411415e-06,0.0105474159354,9.37283039093e-06,5153.59005547,482400.0,-1.88127160072e-07,-2.64346609397,-1.00582838059e-07,0.955116202252,199.5625,0.429633705066,-7.9753322046e-09,4.01445293236e-10,1.0,2228.0,0.0,2.0,0.0,-1.35041773319e-08,18.0
273,32,22  9 23 14  0  0.0,0.000241922680289,1.14823706099e-11,0.0,74.0,-89.15625,4.51983112625e-09,0.268707211385,4.5970082283e-06,0.0060957854148,9.87574458122e-06,5153.65491295,482400.0,-1.49011611938e-08,2.56166123495,6.89178705216e-08,0.958906732714,189.84375,-2.29341215684,-8.11176645906e-09,3.23584907182e-10,1.0,2228.0,0.0,2.0,0.0,4.65661287308e-10,74.0
274,7,22  9 23 15 59 44.0,0.000305152963847,3.29691829393e-12,0.0,3.0,56.3125,4.65662253845e-09,-2.27822269159,2.7809292078e-06,0.0163928965339,8.9667737484e-06,5153.63626671,489584.0,1.34110450745e-07,-2.66250246762,-1.13621354103e-07,0.950969704322,199.8125,-2.24173875964,-7.84532678935e-09,5.40022494104e-10,1.0,2228.0,0.0,2.0,0.0,-1.11758708954e-08,3.0
275,10,22  9 23 15 59 44.0,4.54531982541e-06,1.70530256582e-12,0.0,0.0,-25.625,4.61304929488e-09,2.64401629746,1.31875276566e-06,0.00792259862647,2.13459134102e-06,5153.68165779,489584.0,-6.33299350738e-08,1.51971503252,-8.75443220139e-08,0.974835125202,348.96875,-2.51119521475,-8.24712924032e-09,9.2861010891e-12,1.0,2228.0,0.0,2.0,0.0,2.32830643654e-09,0.0
276,27,22  9 23 15 59 44.0,0.000208103097975,4.77484718431e-12,0.0,49.0,-20.25,4.07195532757e-09,0.60560271095,1.02072954178e-06,0.0106055599172,1.07549130917e-05,5153.66235352,489584.0,-1.41561031342e-07,-0.573601688104,1.89989805222e-07,0.970944579419,180.28125,0.687221631619,-7.86639909567e-09,4.36446751188e-10,1.0,2228.0,0.0,2.0,0.0,1.39698386192e-09,49.0
277,1,22  9 23 16  0  0.0,0.000278986524791,6.36646291241e-12,0.0,35.0,90.9375,3.81551607442e-09,-1.64570574778,4.74788248539e-06,0.0119909842033,7.52508640289e-06,5153.6614151,489600.0,2.29105353355e-07,0.489498815922,-1.67638063431e-08,0.988791627003,245.59375,0.94353386435,-7.69496338325e-09,4.94663461862e-10,1.0,2228.0,0.0,2.0,0.0,5.12227416039e-09,35.0
278,2,22  9 23 16  0  0.0,0.000645017717034,1.36424205266e-12,0.0,14.0,114.375,4.19303179946e-09,-2.11583147898,6.18770718575e-06,0.0200056297472,8.17514955998e-06,5154.89662743,489600.0,2.49594449997e-07,0.395756219144,3.22237610817e-07,0.966765566672,220.3125,-1.39315636272,-7.74067957323e-09,4.70019578202e-10,1.0,2228.0,0.0,2.0,0.0,-1.72294676304e-08,14.0
279,3,22  9 23 16  0  0.0,0.000355491880328,5.57065504836e-12,0.0,69.0,-31.09375,4.63840749401e-09,-2.74841450864,1.61491334438e-06,0.0045163516188,2.30967998505e-06,5153.54831696,489600.0,1.49011611938e-07,1.52242325669,-1.04308128357e-07,0.975051781906,341.5,1.06026595103,-8.32677541505e-09,4.28589281035e-12,1.0,2228.0,0.0,2.0,0.0,1.86264514923e-09,69.0
280,4,22  9 23 16  0  0.0,0.000114378519356,5.7980287238e-12,0.0,74.0,-79.375,4.32017995284e-09,0.264153226402,4.30084764957e-06,0.00202116090804,1.01607292891e-05,5153.76044655,489600.0,-2.60770320892e-08,2.60418366263,9.31322574616e-09,0.962067914356,182.65625,-3.09771098483,-7.94283085079e-09,2.87869133762e-10,1.0,2228.0,0.0,2.0,0.0,-4.65661287308e-09,586.0
281,5,22  9 23 16  0  0.0,9.77576710284e-05,1.47792889038e-12,0.0,19.0,-29.0,5.05342478114e-09,0.873339434184,1.37649476528e-06,0.00610893836711,2.31526792049e-06,5153.78432846,489600.0,-7.82310962677e-08,1.47909693796,7.07805156708e-08,0.962078876001,337.21875,1.1143259879,-8.66071789652e-09,8.00033324599e-11,1.0,2228.0,0.0,2.0,0.0,-1.11758708954e-08,19.0
282,6,22  9 23 16  0  0.0,0.000470199156553,1.20508047985e-11,0.0,79.0,97.09375,3.92909223389e-09,-1.43460796363,5.00306487083e-06,0.00244577229023,7.7448785305e-06,5153.5254879,489600.0,-2.04890966415e-08,0.481226769049,3.35276126862e-08,0.988097182717,249.09375,-0.894008376135,-7.82961184905e-09,4.79305679291e-10,1.0,2228.0,0.0,2.0,0.0,3.72529029846e-09,79.0
283,7,22  9 23 16  0  0.0,0.000305152963847,3.29691829393e-12,0.0,74.0,56.3125,4.65662253845e-09,-2.2758885897,2.7809292078e-06,0.0163928924594,8.9667737484e-06,5153.63625336,489600.0,1.34110450745e-07,-2.66250260221,-1.13621354103e-07,0.950969702859,199.8125,-2.24173898639,-7.84496963162e-09,5.40022494104e-10,1.0,2228.0,0.0,2.0,0.0,-1.11758708954e-08,74.0
284,8,22  9 23 16  0  0.0,8.58446583152e-05,1.5916157281e-12,0.0,102.0,-25.625,4.25517724521e-09,0.600437384204,1.24052166939e-06,0.00753803004045,1.04829668999e-05,5153.59555244,489600.0,1.19209289551e-07,-0.594856173256,1.41561031342e-07,0.962131889226,177.78125,0.164660552579,-7.94247369305e-09,3.70729728095e-10,1.0,2228.0,0.0,2.8,0.0,5.12227416039e-09,102.0
285,9,22  9 23 16  0  0.0,0.000292394775897,4.88853402203e-12,0.0,19.0,-85.09375,4.49375861166e-09,1.03018509301,4.58024442196e-06,0.00250914203934,1.02203339338e-05,5153.76233673,489600.0,-2.60770320892e-08,2.549475003,-3.91155481338e-08,0.955146826979,179.0,1.90386383495,-8.01104797802e-09,2.67511142913e-10,1.0,2228.0,0.0,2.0,0.0,1.39698386192e-09,19.0
286,10,22  9 23 16  0  0.0,4.549510777e-06,1.70530256582e-12,0.0,102.0,-25.625,4.61340645261e-09,2.64634971763,1.31875276566e-06,0.00792259420268,2.13459134102e-06,5153.68165779,489600.0,-6.33299350738e-08,1.51971492572,-8.75443220139e-08,0.974835110572,348.96875,-2.51119498069,-8.24712924032e-09,9.2861010891e-12,1.0,2228.0,0.0,4.0,0.0,2.32830643654e-09,102.0
287,11,22  9 23 16  0  0.0,1.88671983778e-05,3.29691829393e-12,0.0,189.0,100.5,4.50268755501e-09,0.275753777634,5.29363751411e-06,0.0007368279621,6.88992440701e-06,5153.64202881,489600.0,5.21540641785e-08,0.528119282676,-9.31322574616e-09,0.964018952607,250.375,-3.11858874809,-8.14605360154e-09,4.7751989062e-10,1.0,2228.0,0.0,2.0,0.0,-8.38190317154e-09,957.0
288,12,22  9 23 16  0  0.0,0.000282940454781,6.02540239925e-12,0.0,60.0,-17.1875,4.62912139291e-09,-2.98151713643,7.56233930588e-07,0.00850036006887,4.55416738987e-06,5153.7273922,489600.0,6.14672899246e-08,-1.54835656055,-9.31322574616e-09,0.967496757998,294.15625,1.31703889763,-8.01140513575e-09,2.42867259253e-10,1.0,2228.0,0.0,2.0,0.0,-1.25728547573e-08,60.0
289,13,22  9 23 16  0  0.0,0.00039304420352,7.16227077646e-12,0.0,69.0,-66.15625,4.21731852539e-09,0.127423941959,3.34903597832e-06,0.006483684876,1.15595757961e-05,5153.68541145,489600.0,-2.23517417908e-08,2.70579847614,5.40167093277e-08,0.96940483766,158.0625,0.936940457457,-7.94568811266e-09,1.97151069276e-10,1.0,2228.0,0.0,2.0,0.0,-1.11758708954e-08,69.0
290,14,22  9 23 16  0  0.0,0.000101343262941,3.06954461848e-12,0.0,108.0,-15.46875,5.0362812099e-09,-3.0403029034,7.63684511185e-07,0.00230814504903,4.32506203651e-06,5153.65083695,489600.0,-4.47034835815e-08,-1.58316532988,7.45058059692e-09,0.950881038321,290.4375,-3.03214822937,-8.37927760197e-09,2.17151902391e-10,1.0,2228.0,0.0,2.0,0.0,-7.91624188423e-09,108.0
291,15,22  9 23 16  0  0.0,2.66283750534e-05,3.06954461848e-12,0.0,71.0,-97.71875,5.29450625172e-09,-0.375450173041,4.96953725815e-06,0.0146021820838,9.37283039093e-06,5153.62308311,489600.0,-8.94069671631e-08,2.43763058999,1.39698386192e-07,0.931100925897,182.4375,1.13614512432,-8.68607609565e-09,3.19656172106e-10,1.0,2228.0,0.0,2.0,0.0,-1.07102096081e-08,71.0
292,16,22  9 23 16  0  0.0,0.000524865929037,9.09494701773e-13,0.0,34.0,-16.375,4.75769817723e-09,1.51993933151,8.67992639542e-07,0.012785809231,4.70317900181e-06,5153.70692825,489600.0,-1.86264514923e-07,-1.52988528435,4.842877388e-08,0.96732277315,298.71875,0.733013232098,-8.35106214097e-09,3.55014787791e-10,1.0,2228.0,0.0,2.0,0.0,-1.02445483208e-08,34.0
293,17,22  9 23 16  0  0.0,0.000662039965391,3.75166564481e-12,0.0,113.0,-4.21875,3.89766235328e-09,0.617134200745,2.88709998131e-07,0.0137218640884,1.12187117338e-05,5153.62658501,489600.0,-1.47148966789e-07,-0.509645422972,-1.34110450745e-07,0.977554095966,172.875,-1.4797175356,-7.91175812791e-09,3.55014787791e-10,1.0,2228.0,0.0,2.0,0.0,-1.11758708954e-08,113.0
294,18,22  9 23 16  0  0.0,3.870902583e-05,1.29602995003e-11,0.0,171.0,99.5,4.19981779641e-09,-1.36973539975,4.91365790367e-06,0.00285548833199,7.90692865848e-06,5153.72371674,489600.0,7.45058059692e-09,0.494071308282,-5.77419996262e-08,0.972627321421,232.90625,3.07615138031,-7.99211861811e-09,5.18950187787e-10,1.0,2228.0,0.0,2.0,0.0,-8.38190317154e-09,427.0
295,19,22  9 23 16  0  0.0,0.000214572064578,5.00222085975e-12,0.0,93.0,9.59375,3.82444501777e-09,2.76827707406,4.20957803726e-07,0.00912373559549,1.12727284432e-05,5153.72652435,489600.0,8.94069671631e-08,-0.464953111803,9.87201929092e-08,0.976498975079,166.53125,2.18172467983,-7.5053126264e-09,3.12870175156e-10,1.0,2228.0,0.0,2.0,0.0,-1.53668224812e-08,93.0
296,20,22  9 23 16  0  0.0,0.000484049320221,3.06954461848e-12,0.0,84.0,-9.125,5.45415575891e-09,-0.544532319443,3.53902578354e-07,0.00476446782704,1.57579779625e-06,5153.65246773,489600.0,2.04890966415e-08,1.36097896022,-2.60770320892e-08,0.944497192979,339.21875,-3.09063885408,-8.79786646645e-09,1.11433213069e-10,1.0,2228.0,0.0,2.8,0.0,-8.38190317154e-09,84.0
297,21,22  9 23 16  0  0.0,0.000159064307809,5.68434188608e-13,0.0,91.0,75.3125,4.59483425043e-09,0.621275107402,3.68058681488e-06,0.0243611931801,8.39680433273e-06,5153.70186996,489600.0,2.23517417908e-08,0.392665790072,-4.48897480965e-07,0.961078264905,221.21875,-0.892012892969,-8.46606693138e-09,3.86801826134e-10,1.0,2228.0,0.0,2.0,0.0,-1.02445483208e-08,91.0
298,22,22  9 23 16  0  0.0,0.000333079602569,6.8212102633e-12,0.0,72.0,-78.46875,4.48982987658e-09,0.397916170874,4.02890145779e-06,0.0134474725928,1.06301158667e-05,5153.74669075,489600.0,-1.50874257088e-07,2.65259260057,3.91155481338e-08,0.962127769649,180.40625,-1.84465972315,-8.20141305035e-09,2.72154193457e-10,1.0,2228.0,0.0,2.0,0.0,-7.91624188423e-09,72.0
299,23,22  9 23 16  0  0.0,3.57627868652e-07,4.54747350886e-13,0.0,227.0,-24.53125,4.77877048354e-09,-2.40246013026,1.20885670185e-06,0.00266977096908,2.27615237236e-06,5153.61948204,489600.0,-6.89178705216e-08,1.49373661811,-3.72529029846e-09,0.96993195045,343.375,3.01259926971,-8.40999316711e-09,1.10718897601e-11,1.0,2228.0,0.0,2.0,0.0,-8.38190317154e-09,739.0
300,24,22  9 23 16  0  0.0,0.000125349964947,1.35287336889e-11,0.0,61.0,45.0625,5.06699677504e-09,-1.32396056139,2.34134495258e-06,0.0130490517477,9.54046845436e-06,5153.67319489,489600.0,3.81842255592e-07,-2.74893511584,4.28408384323e-08,0.93455600778,180.6875,0.839578299989,-8.17498337801e-09,3.94302138552e-10,1.0,2228.0,0.0,2.0,0.0,2.79396772385e-09,61.0
301,25,22  9 23 16  0  0.0,0.000375123228878,3.97903932026e-12,0.0,109.0,-10.3125,4.91270463387e-09,3.12192961265,4.97326254845e-07,0.0105502838269,4.10713255405e-06,5153.6054306,489600.0,5.77419996262e-08,-1.6278105424,-6.51925802231e-08,0.955059334238,294.875,1.00355842157,-8.17105464294e-09,1.47863301957e-10,1.0,2228.0,0.0,2.0,0.0,5.58793544769e-09,109.0
302,26,22  9 23 16  0  0.0,0.000229738187045,1.5916157281e-12,0.0,42.0,1.28125,5.47951395804e-09,2.36727244905,1.30385160446e-08,0.00715288671199,3.78303229809e-06,5153.55505753,489600.0,-1.09896063805e-07,-1.67893689455,-1.67638063431e-08,0.935885130298,295.96875,0.375294454189,-8.61393023334e-09,1.242908915e-10,1.0,2228.0,0.0,2.0,0.0,6.98491930962e-09,42.0
303,27,22  9 23 16  0  0.0,0.000208103563637,4.77484718431e-12,0.0,85.0,-20.25,4.07195532757e-09,0.607936309593,1.02072954178e-06,0.010605555377,1.07549130917e-05,5153.66234779,489600.0,-1.41561031342e-07,-0.573601816841,1.89989805222e-07,0.97094457503,180.28125,0.687221893482,-7.86639909567e-09,4.36446751188e-10,1.0,2228.0,0.0,2.0,0.0,1.39698386192e-09,85.0
304,28,22  9 23 16  0  0.0,0.000336154829711,3.06954461848e-12,0.0,84.0,-23.40625,4.77234164433e-09,1.04252167344,1.5702098608e-06,0.0164597660769,4.87267971039e-06,5153.65195656,489600.0,-3.16649675369e-08,-1.52648889036,-3.52039933205e-07,0.966518528085,289.90625,-1.26093606682,-8.38534928346e-09,2.85011871889e-10,1.0,2228.0,0.0,2.8,63.0,-1.11758708954e-08,84.0
305,29,22  9 23 16  0  0.0,0.000554007478058,3.18323145621e-12,0.0,62.0,0.5,3.78122893193e-09,0.508879260589,2.421438694e-08,0.00221644691192,1.18166208267e-05,5153.6458683,489600.0,2.421438694e-08,-0.496139889075,-4.65661287308e-08,0.979694625996,159.3125,2.45961928593,-7.67674833881e-09,3.10012913282e-10,1.0,2228.0,0.0,2.0,0.0,-1.02445483208e-08,62.0
306,30,22  9 23 16  0  0.0,0.000537113752216,2.27373675443e-13,0.0,42.0,57.625,5.08306887308e-09,-2.38019499839,2.87778675556e-06,0.00594065000769,8.77864658833e-06,5153.70954513,489600.0,0.0,-2.65268443086,-5.02914190292e-08,0.936099250303,196.03125,-2.65554089252,-8.23105714228e-09,4.5966200391e-10,1.0,2228.0,0.0,2.0,0.0,3.72529029846e-09,42.0
307,31,22  9 23 16  0  0.0,0.000194382853806,1.36424205266e-12,0.0,19.0,44.34375,4.63840749401e-09,-2.80648249925,2.19792127609e-06,0.010548297083,9.46968793869e-06,5153.58839226,489600.0,-7.45058059692e-08,-2.64352332479,-1.82539224625e-07,0.955119332897,193.8125,0.429618189356,-7.93925927345e-09,4.26803492364e-10,1.0,2228.0,0.0,2.0,0.0,-1.35041773319e-08,19.0
308,32,22  9 23 16  0  0.0,0.000242005102336,1.14823706099e-11,0.0,80.0,-98.65625,4.46340020425e-09,1.31864992884,5.03845512867e-06,0.00609653221909,1.04233622551e-05,5153.65796852,489600.0,-1.00582838059e-07,2.56160270213,8.56816768646e-08,0.958904462265,179.8125,-2.29316277466,-8.0860511022e-09,2.88940606965e-10,1.0,2228.0,0.0,2.0,0.0,4.65661287308e-10,80.0
309,4,22  9 23 16 29 36.0,0.000114368740469,5.68434188608e-12,0.0,75.0,-79.90625,4.34625246743e-09,0.52319934581,4.27104532719e-06,0.0020210579969,1.01514160633e-05,5153.76025963,491376.0,-3.16649675369e-08,2.60416947525,-1.67638063431e-08,0.962067337966,181.96875,-3.09772583784,-7.9606887375e-09,2.81083136812e-10,1.0,2228.0,0.0,2.0,0.0,-4.65661287308e-09,587.0
310,7,22  9 23 17 59 44.0,0.000305129215121,3.29691829393e-12,0.0,4.0,48.625,4.73019703169e-09,-1.22795496201,2.57045030594e-06,0.0163928549737,8.93510878086e-06,5153.63819122,496784.0,3.40864062309e-07,-2.66255830866,1.89989805222e-07,0.950972246874,201.03125,-2.24180267891,-8.09605151876e-09,3.59657838335e-10,1.0,2228.0,0.0,2.0,0.0,-1.11758708954e-08,4.0
311,10,22  9 23 17 59 44.0,4.55696135759e-06,1.70530256582e-12,0.0,54.0,-35.34375,4.64126475588e-09,-2.58899340594,1.93156301975e-06,0.00792399805505,2.26870179176e-06,5153.67905045,496784.0,2.23517417908e-08,1.51965542885,-1.09896063805e-07,0.974835056444,346.0625,-2.51119307012,-8.27355891265e-09,2.85726187357e-11,1.0,2228.0,0.0,2.0,0.0,2.32830643654e-09,54.0
312,27,22  9 23 17 59 44.0,0.00020806863904,4.77484718431e-12,0.0,52.0,-24.28125,3.98623747136e-09,1.65561990703,1.23493373394e-06,0.0106066450244,1.14273279905e-05,5153.66624451,496784.0,-1.86264514923e-07,-0.573657978266,2.23517417908e-08,0.970940977715,165.71875,0.687387037915,-7.84675542029e-09,5.12878506306e-10,1.0,2228.0,0.0,2.0,0.0,1.39698386192e-09,52.0
313,1,22  9 23 18  0  0.0,0.000278940424323,6.36646291241e-12,0.0,36.0,89.34375,3.89301930274e-09,-0.595582968513,4.89503145218e-06,0.0119903066661,8.29249620438e-06,5153.65960121,496800.0,1.11758708954e-08,0.489442774456,1.73225998878e-07,0.988793698495,237.6875,0.94359461056,-7.977475151e-09,4.41089801732e-10,1.0,2228.0,0.0,2.0,0.0,5.12227416039e-09,36.0
314,2,22  9 23 18  0  0.0,0.000645007938147,1.36424205266e-12,0.0,17.0,103.59375,4.31910847963e-09,-1.06640443721,5.57489693165e-06,0.0200048768893,8.76188278198e-06,5154.89650345,496800.0,-3.11061739922e-07,0.395698151536,2.16066837311e-07,0.96676665362,222.875,-1.39315240259,-8.27034449305e-09,5.0644966709e-10,1.0,2228.0,0.0,2.0,0.0,-1.72294676304e-08,17.0
315,3,22  9 23 18  0  0.0,0.000355531461537,5.57065504836e-12,0.0,70.0,-23.5,4.67269463649e-09,-1.69842807188,1.13621354103e-06,0.00451738294214,1.88313424587e-06,5153.5452919,496800.0,1.22934579849e-07,1.52236307662,2.04890966415e-08,0.975052125692,350.125,1.06053924607,-8.32713257278e-09,5.8216710674e-11,1.0,2228.0,0.0,2.0,0.0,1.86264514923e-09,70.0
316,4,22  9 23 18  0  0.0,0.000114337541163,5.7980287238e-12,0.0,76.0,-89.40625,4.46447167745e-09,1.31481455702,4.53367829323e-06,0.00202023051679,1.0073184967e-05,5153.75777245,496800.0,6.14672899246e-08,2.60412585543,-3.16649675369e-08,0.962065828235,185.15625,-3.09824445839,-8.0046191388e-09,2.25366530278e-10,1.0,2228.0,0.0,2.0,0.0,-4.65661287308e-09,588.0
317,5,22  9 23 18  0  0.0,9.77679155767e-05,1.47792889038e-12,0.0,20.0,-29.875,4.97092134454e-09,1.92343590433,1.56834721565e-06,0.00610898586456,2.2929161787e-06,5153.78458404,496800.0,-9.87201929092e-08,1.47903444502,-1.67638063431e-07,0.962079448002,337.15625,1.11434674378,-8.46035240764e-09,2.46438836595e-11,1.0,2228.0,0.0,2.0,0.0,-1.11758708954e-08,20.0
318,6,22  9 23 18  0  0.0,0.000470285769552,1.20508047985e-11,0.0,80.0,95.09375,3.79801534544e-09,-0.384099545985,4.75347042084e-06,0.00244675029535,7.88643956184e-06,5153.5275116,496800.0,-5.77419996262e-08,0.481170721732,-2.79396772385e-08,0.988100487449,239.59375,-0.894250225751,-7.81711132835e-09,4.24303388225e-10,1.0,2228.0,0.0,2.0,0.0,3.72529029846e-09,80.0
319,8,22  9 23 18  0  0.0,8.58562998474e-05,1.5916157281e-12,0.0,103.0,-26.09375,4.18874590665e-09,1.65048845854,1.21630728245e-06,0.00753820780665,1.10864639282e-05,5153.59795761,496800.0,-8.56816768646e-08,-0.594912084522,4.65661287308e-08,0.962128720546,166.9375,0.164835239627,-7.86354183379e-09,5.36093759028e-10,1.0,2228.0,0.0,2.82842707634,0.0,5.12227416039e-09,103.0
320,9,22  9 23 18  0  0.0,0.000292359851301,4.88853402203e-12,0.0,20.0,-89.875,4.53376027789e-09,2.08026126956,4.70876693726e-06,0.0025095884921,9.87201929092e-06,5153.76258469,496800.0,3.72529029846e-09,2.54941726455,-7.63684511185e-08,0.955144898853,183.75,1.90391368681,-8.02140555231e-09,2.53581991279e-10,1.0,2228.0,0.0,2.0,0.0,1.39698386192e-09,20.0
